user.screen_name,user.name,user.id_str,user.created_at,user.description,user.location,user.url,user.followers_count,user.friends_count,user.statuses_count,user.lang,user.time_zone,user.geo_enabled,user.verified,topsy.influence,text,id_str,created_at,retweet_count,in_reply_to_screen_name,in_reply_to_status_id_str,source,coordinates.type,coordinates.coordinates.0,coordinates.coordinates.1,topsy.location.search_id,topsy.document_info.lang,topsy.document_info.sentiment	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5000,426,1408,en,Eastern Time (US & Canada),,,,Registration for #ESA2012 has passed 4000 attendees! We're ordering extra coffee. http://t.co/YYJ1Soxi,227462260052856832,Mon Jul 23 17:56:44 +0000 2012,,,,web,,,,us,en,	
kjrathwell,K. La Luna,379430149,Sat Sep 24 23:28:36 +0000 2011,"scientist, science-communicator, artist... PhD: Social-Ecological Systems; Complexity; Governance; Arctic; Water; Regime-Shifts; Art",Kitchener Canada,,48,151,204,en,Quito,,,,RT @ESA_org: Registration for #ESA2012 has passed 4000 attendees! We're ordering extra coffee. http://t.co/YYJ1Soxi,227465759532675072,Mon Jul 23 18:10:37 +0000 2012,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,ca/ontario,en,	
Dr_Bik,Holly Bik,185910976,Thu Sep 02 03:28:20 +0000 2010,"Holly Bik is postdoctoral researcher in marine genomics, working in Jonathan Eisen's lab at the University of California Davis. ","Davis, CA",http://www.hollybik.com,1565,345,4214,en,,True,,,Me 2 at #ESA2012 @MiriamGoldste @labroides @upwell_us @jebyrnes @_inundata @carlystrasser @lizneeley @jacquelyngill @edyong209 @johnfbruno,227478799527321600,Mon Jul 23 19:02:26 +0000 2012,,MiriamGoldste,227459889004437506,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Point,-121.51406229,38.57999878,us/california/yolo/west_sacramento,otherlatin,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,4999,426,1410,en,Eastern Time (US & Canada),,,,Lonely Planet says Portland is the #1 beer city in America. via @DeschutesBeer http://t.co/OLqReYgi #ESA2012,227494732572553216,Mon Jul 23 20:05:45 +0000 2012,,,,web,,,,us,en,	
labroides,Dr. Wrasse,110031075,Sun Jan 31 03:20:58 +0000 2010,I'm a marine biologist who liked to swear too much to keep a professional profile. ,"Chicago, IL;  Suva, Fiji",,909,414,18739,en,Mountain Time (US & Canada),True,,,RT @ESA_org: Lonely Planet says Portland is the #1 beer city in America. via @DeschutesBeer http://t.co/OLqReYgi #ESA2012,227495281690808321,Mon Jul 23 20:07:56 +0000 2012,,,,web,,,,us,en,	
Monsauce,Monica,297073565,Wed May 11 21:55:37 +0000 2011,"DJ, panda, bad movie film maker, toy aficionado, paddler, time permitting an ecologist and 1/2 of MonotoniK.","Montreal, QC",,20,51,300,en,Eastern Time (US & Canada),,,,RT @ESA_org: Lonely Planet says Portland is the #1 beer city in America. via @DeschutesBeer http://t.co/OLqReYgi #ESA2012,227495944134983680,Mon Jul 23 20:10:34 +0000 2012,1,,,web,,,,us,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2831,579,7711,en,Pacific Time (US & Canada),,,,RT @ESA_org: Lonely Planet says Portland is the #1 beer city in America. via @DeschutesBeer http://t.co/OLqReYgi #ESA2012,227509031416242176,Mon Jul 23 21:02:34 +0000 2012,3,,,web,,,,us,en,	
mediamonarchy,MediaMonarchy.com,15296929,Wed Jul 02 10:47:26 +0000 2008,"The real news... remixed! 	
#NewWorldNextWeek #FoodWorldOrder #CyberSpaceWar #HolyHexes @NavigateNetflix @PumpUpThaVolume @TragedyAndHope",pdx,http://mediamonarchy.com,1606,1734,10902,en,Pacific Time (US & Canada),,,,"#FoodWorldOrder: ""@ESA_org: Lonely Planet says #Portland is the #1 beer city in America. via @DeschutesBeer http://t.co/Rc58HAB7 #ESA2012""",227786102713507840,Tue Jul 24 15:23:33 +0000 2012,,ESA_org,227494732572553216,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,	
Zarawitta,Zarawitta,235113772,Fri Jan 07 11:34:41 +0000 2011,"Comida, libros, cine, el vino y mi blog. 	
Doctoranda en Migraciones.  M en C - Salud Sexual y Reproductiva. 	
Café, NLE, familia y Floyd. Ah y Tesis",,http://www.zarawitta.com,355,615,6758,es,Madrid,True,,,#Lisboa #Esa2012 Uno de mis lugares favoritos del mundo (que conozco): La Torre de Belém,227869344217047040,Tue Jul 24 20:54:19 +0000 2012,,,,web,,,,es,es,	
Zarawitta,Zarawitta,235113772,Fri Jan 07 11:34:41 +0000 2011,"Comida, libros, cine, el vino y mi blog. 	
Doctoranda en Migraciones.  M en C - Salud Sexual y Reproductiva. 	
Café, NLE, familia y Floyd. Ah y Tesis",,http://www.zarawitta.com,355,615,6758,es,Madrid,True,,,#Lisboa #Esa2012 Uno de mis lugares favoritos del mundo (que conozco): La Torre de Belém http://t.co/cqtbng1I,227869585506988032,Tue Jul 24 20:55:18 +0000 2012,,,,web,,,,es,es,	
mkaproth,Matthew Kaproth,539931823,Thu Mar 29 12:20:10 +0000 2012,I'm a plant ecologist - studying populations out of control (too many or too few) and the mechanisms that drive species success.,Vermont,http://vermont.academia.edu/MatthewKaproth,27,65,62,en,,,,,Uhoh - They're finding caffeine running off into the OR waters &amp; the ecologist meeting hasn't even started yet #ESA2012 http://t.co/UmTX654F,227952843057942528,Wed Jul 25 02:26:07 +0000 2012,,,,web,,,,us,en,	
A_McMillen,Andrea McMillen,294742509,Sat May 07 17:47:30 +0000 2011,"Optimist, promoting social change through outreach & communication to benefit natural & human systems. Job searching, cooking, traveling, enjoying life. ",,,122,188,537,en,Central Time (US & Canada),,,,RT @esa_org: Registration for #ESA2012 has passed 4000 attendees! We're ordering extra coffee. http://t.co/5TeZeqMZ,228152909756522496,Wed Jul 25 15:41:07 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2845,580,7740,en,Pacific Time (US & Canada),,,,@labroides @doc_becca Damn I didn't know jobs like that were out there. Can I pick your brain abt it at #ESA2012?,228153901852008448,Wed Jul 25 15:45:03 +0000 2012,,labroides,228148322492375041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,-1	
KikaTarsi,Kika Tarsi,393110866,Tue Oct 18 01:33:51 +0000 2011,"I'm a doctoral student in ecology at the University of Colorado at Boulder, studying the biological consequences of habitat fragmentation.","Boulder, CO",http://www.kikatarsi.com,32,91,188,en,Mountain Time (US & Canada),True,,,Printed new business cards for #ESA2012 in Portland. Check em out! http://t.co/Q8OH07Mo,228175049746698240,Wed Jul 25 17:09:06 +0000 2012,,,,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",,,,us,en,	
CABI_books_US,CABI Books,266037120,Mon Mar 14 14:55:29 +0000 2011,"Distributed in N.America by Stylus Publishing. CABI is a not-for-profit international organization, providing scientific expertise in agriculture, environment. ",United States,http://cabi.styluspub.com/books/features.aspx,121,358,470,en,Quito,,,,"Prepping for #ESA2012 in Portland, Aug. 6-9. We've got some great CABI books coming. Will we see you there? @ESA_org",228482301611372544,Thu Jul 26 13:30:00 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5020,426,1419,en,Eastern Time (US & Canada),,,,A unified field theory for public participation in scientific research http://t.co/TUfAPEcD #CitizenScience #ESA2012,228492639169822720,Thu Jul 26 14:11:05 +0000 2012,,,,web,,,,us,en,	
msrobeson,Mike Robeson,172852142,Fri Jul 30 19:38:57 +0000 2010,Biologist; Geek; Gamer; Whisky Enthusiast,Boulder Colorado,http://rintintin.colorado.edu/~robeson/Mikes_Bdelloid_rotifer_site/,39,175,524,en,Mountain Time (US & Canada),,,,RT @ESA_org: A unified field theory for public participation in scientific research http://t.co/TUfAPEcD #CitizenScience #ESA2012,228493846567329794,Thu Jul 26 14:15:52 +0000 2012,,,,web,,,,us,en,	
margaretkosmala,Margaret Kosmala,580216612,Mon May 14 20:31:16 +0000 2012,Ecology Researcher,,,11,20,1,en,,,,,Public Participation in Scientific Research conference at #ESA2012 mentions @galaxyzoo,228499807411515392,Thu Jul 26 14:39:34 +0000 2012,,,,web,,,,,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5019,426,1421,en,Eastern Time (US & Canada),,,,Some Portland public transit information and links for #ESA2012 attendees. https://t.co/30RM1B0t,228504078521626624,Thu Jul 26 14:56:32 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5019,426,1422,en,Eastern Time (US & Canada),,,,#esa2012 Oregon Watershed Enhancement Board's Ken Bierly is ESA Regional Policy Award recipient: http://t.co/gMOWFGSV,228541891963142144,Thu Jul 26 17:26:47 +0000 2012,,,,web,,,,us,en,1	
ESAAquatic,ESA Aquatic Section,493376882,Wed Feb 15 18:51:21 +0000 2012,Tweeting on behalf of the Ecological Society of America's (ESA's) Aquatic Ecology Section,,http://www.esa.org/aquatic/,64,47,35,en,,,,,#esa2012 is right around the corner! Don't forget the Aquatic Section mixer on Monday night.,228547279336902656,Thu Jul 26 17:48:12 +0000 2012,,,,web,,,,us,en,	
DrHolly,Holly Menninger,15163872,Wed Jun 18 23:42:59 +0000 2008,Scientist. Communicator. Lover of all things arthropod.,"Ithaca, NY",http://hollymenninger.com/,800,669,2175,en,Eastern Time (US & Canada),,,,RT @ESAAquatic: #esa2012 is right around the corner! Don't forget the Aquatic Section mixer on Monday night.,228547325512003584,Thu Jul 26 17:48:23 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
ESAAquatic,ESA Aquatic Section,493376882,Wed Feb 15 18:51:21 +0000 2012,Tweeting on behalf of the Ecological Society of America's (ESA's) Aquatic Ecology Section,,http://www.esa.org/aquatic/,64,47,36,en,,,,,RT @ESA_org: Some Portland public transit information and links for #ESA2012 attendees. https://t.co/30RM1B0t,228547407883952129,Thu Jul 26 17:48:42 +0000 2012,2,,,web,,,,,en,	
carlystrasser,Carly Strasser,190246525,Mon Sep 13 13:26:52 +0000 2010,"Marine scientist by training, now at California Digital Library getting scientists excited about data management, sharing, and archiving. ","Berkeley, CA",http://carlystrasser.net,526,414,1413,en,Pacific Time (US & Canada),,,,The #ESA2012 birds have arrived!! #putabirdonit http://t.co/TLH6YTiU,228550469830717440,Thu Jul 26 18:00:54 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5023,426,1424,en,Eastern Time (US & Canada),,,,RT @carlystrasser: The #ESA2012 birds have arrived!! #putabirdonit http://t.co/TLH6YTiU,228571880284643328,Thu Jul 26 19:25:57 +0000 2012,,,,web,,,,us,en,	
esa_students,ESA Student Section,205474173,Wed Oct 20 23:42:17 +0000 2010,"Student Section of the Ecological Society of America. 	
Goal:	
To facilitate communication and interactions among all students and within the rest of ESA. :-)",,http://www.esa.org/students/section/,106,31,135,en,,,,,"Going to #esa2012 ? Interested in science policy/NGOs? Check out @UCSUSA pub-style trivia night on Wed, &amp; more. Details:...",228597529787392001,Thu Jul 26 21:07:52 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us,en,	
esa_students,ESA Student Section,205474173,Wed Oct 20 23:42:17 +0000 2010,"Student Section of the Ecological Society of America. 	
Goal:	
To facilitate communication and interactions among all students and within the rest of ESA. :-)",,http://www.esa.org/students/section/,106,31,136,en,,,,,#esa2012 @UCSUSA events link here: http://t.co/jgyIaX5v seems like it got cut off last time,228599258008416257,Thu Jul 26 21:14:44 +0000 2012,,,,web,,,,,en,	
JacquelynGill,Jacquelyn Gill,112475924,Mon Feb 08 16:51:09 +0000 2010,"PhD candidate studying paleoecology, climate change, & biogeography at UW Madison. I research the ecological effects of the extinction of ice-age herbivores.","Madison, WI, USA",http://contemplativemammoth.wordpress.com/,2645,1281,15942,en,Mountain Time (US & Canada),True,,,@recology_ @DavidJohnGibson I think we're using #ESA2012,228645704346783746,Fri Jul 27 00:19:18 +0000 2012,,recology_,228644625336897536,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
recology_,Scott Chamberlain,103004948,Fri Jan 08 15:05:19 +0000 2010,"R, ecology, evolution, and open science. Postdoc at Simon Fraser Univ. Alter ego :: @rOpenSci","Houston, TX",http://schamberlain.github.com/scott,519,342,1880,en,Pacific Time (US & Canada),,,,@JacquelynGill @DavidJohnGibson thanks! #ESA12 --&gt; #ESA2012,228646294900588544,Fri Jul 27 00:21:39 +0000 2012,,JacquelynGill,228645704346783746,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,1	
JacquelynGill,Jacquelyn Gill,112475924,Mon Feb 08 16:51:09 +0000 2010,"PhD candidate studying paleoecology, climate change, & biogeography at UW Madison. I research the ecological effects of the extinction of ice-age herbivores.","Madison, WI, USA",http://contemplativemammoth.wordpress.com/,2645,1281,15943,en,Mountain Time (US & Canada),True,,,Is anyone going to the @UCSUSA pub-style trivia night at #ESA2012 ? http://t.co/sXebcw4Q,228646324348801025,Fri Jul 27 00:21:46 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
recology_,Scott Chamberlain,103004948,Fri Jan 08 15:05:19 +0000 2010,"R, ecology, evolution, and open science. Postdoc at Simon Fraser Univ. Alter ego :: @rOpenSci","Houston, TX",http://schamberlain.github.com/scott,519,342,1882,en,Pacific Time (US & Canada),,,,"@DavidJohnGibson that's what I'm doing too now, back to powerpoint #ESA2012",228646618382102528,Fri Jul 27 00:22:56 +0000 2012,,DavidJohnGibson,228645524046241793,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
DavidJohnGibson,David Gibson,97705149,Fri Dec 18 16:52:09 +0000 2009,"SIUC Prof, Brit. ex-pat. Ecologist. Edit JEcol. & OB Ecol., 2 books: 'Grasses & Grassland Ecol.' & 'Methods in Comparative Plant Pop Ecol'. Need tea & espresso.","Southern Illinois Univ., USA",http://www.plantbiology.siu.edu/Faculty/Gibson/index.html,617,951,804,en,Central Time (US & Canada),True,,,"@recology_ @JacquelynGill Definately live tweeting for @JEcology from the @BritishEcolSoc stand, once I get the hashtag sorted. #ESA2012 !",228649570505207808,Fri Jul 27 00:34:40 +0000 2012,,recology_,228647216796028930,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5027,426,1424,en,Eastern Time (US & Canada),,,,Online registration for #ESA2012 is still open through the weekend. The form will close Sunday night. http://t.co/KP3VeKBH,228863377697554432,Fri Jul 27 14:44:15 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5028,426,1426,en,Eastern Time (US & Canada),,,,"You can register for #ESA2012 on site in Portland. Registration open 3-6 pm Sat, 6:30 am - 6:30 pm Sun-Thur, 7 am - noon Fri.",228864922170322945,Fri Jul 27 14:50:24 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5028,426,1427,en,Eastern Time (US & Canada),,,,The hotel block for #ESA2012 is sold out. Still looking for a room? We have 2 suggestions for you. https://t.co/Au9N2lK3,228866591612354561,Fri Jul 27 14:57:02 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5028,426,1427,en,Eastern Time (US & Canada),,,,The hotel block for #ESA2012 is sold out. Still looking for a play to stay? We have 2 suggestions. https://t.co/QEw37l4j,228871134328795136,Fri Jul 27 15:15:05 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5028,426,1427,en,Eastern Time (US & Canada),,,,The hotel block for #ESA2012 is sold out. Still looking for a place to stay? We have 2 suggestions. https://t.co/QEw37l4j,228871337110810627,Fri Jul 27 15:15:53 +0000 2012,,,,web,,,,us,en,	
